Date;X
01.01.2006;4.24
01.02.2006;4.43
01.03.2006;4.51
01.04.2006;4.6
01.05.2006;4.72
01.06.2006;4.79
01.07.2006;4.95
01.08.2006;4.96
01.09.2006;4.81
01.10.2006;4.92
01.11.2006;4.94
01.12.2006;4.85
01.01.2007;4.98
01.02.2007;5.03
01.03.2007;4.94
01.04.2007;4.87
01.05.2007;4.73
01.06.2007;4.61
01.07.2007;4.82
01.08.2007;4.2
01.09.2007;3.89
01.10.2007;3.9
01.11.2007;3.27
01.12.2007;3
01.01.2008;2.75
01.02.2008;2.12
01.03.2008;1.26
01.04.2008;1.29
01.05.2008;1.73
01.06.2008;1.86
01.07.2008;1.63
01.08.2008;1.72
01.09.2008;1.13
01.10.2008;0.67
01.11.2008;0.19
01.12.2008;0.03
01.01.2009;0.13
01.02.2009;0.3
01.03.2009;0.21
01.04.2009;0.16
01.05.2009;0.18
01.06.2009;0.18
01.07.2009;0.18
01.08.2009;0.17
01.09.2009;0.12
01.10.2009;0.07
01.11.2009;0.05
01.12.2009;0.05
01.01.2010;0.06
01.02.2010;0.11
01.03.2010;0.15
01.04.2010;0.16
01.05.2010;0.16
01.06.2010;0.12
01.07.2010;0.16
01.08.2010;0.16
01.09.2010;0.15
01.10.2010;0.13
01.11.2010;0.14
01.12.2010;0.14
01.01.2011;0.15
01.02.2011;0.13
01.03.2011;0.1
01.04.2011;0.06
01.05.2011;0.04
01.06.2011;0.04
01.07.2011;0.04
01.08.2011;0.02
01.09.2011;0.01
01.10.2011;0.02
01.11.2011;0.01
01.12.2011;0.01
01.01.2012;0.03
01.02.2012;0.09
01.03.2012;0.08
01.04.2012;0.08
01.05.2012;0.09
01.06.2012;0.09
01.07.2012;0.1
01.08.2012;0.1
01.09.2012;0.11
01.10.2012;0.1
01.11.2012;0.09
01.12.2012;0.07
01.01.2013;0.07
01.02.2013;0.1
01.03.2013;0.09
01.04.2013;0.06
01.05.2013;0.04
01.06.2013;0.05
01.07.2013;0.04
01.08.2013;0.04
01.09.2013;0.02
01.10.2013;0.05
01.11.2013;0.07
01.12.2013;0.07
01.01.2014;0.04
01.02.2014;0.05
01.03.2014;0.05
01.04.2014;0.03
01.05.2014;0.03
01.06.2014;0.04
01.07.2014;0.03
01.08.2014;0.03
01.09.2014;0.02
01.10.2014;0.02
01.11.2014;0.02
01.12.2014;0.03
01.01.2015;0.03
01.02.2015;0.02
01.03.2015;0.03
01.04.2015;0.02
01.05.2015;0.02
01.06.2015;0.02
01.07.2015;0.03
01.08.2015;0.07
01.09.2015;0.02
01.10.2015;0.02
01.11.2015;0.12
01.12.2015;0.23
